COMID,CAT_RUN_JAN1955,CAT_RUN_FEB1955,CAT_RUN_MAR1955,CAT_RUN_APR1955,CAT_RUN_MAY1955,CAT_RUN_JUN1955,CAT_RUN_JUL1955,CAT_RUN_AUG1955,CAT_RUN_SEP1955,CAT_RUN_OCT1955,CAT_RUN_NOV1955,CAT_RUN_DEC1955,filename
3917172,4.51,10.77,8.81,5.59,2.71,1.52,0.86,0.53,1.4,2.22,14.02,93.79,RUN1955_CAT_CONUS.zip
3917176,9.71,15.92,19.88,25.13,12.16,6.23,3.23,1.68,1.76,2.27,4.25,89.67,RUN1955_CAT_CONUS.zip
3917178,8.27,11.47,12.6,14.62,7.89,4.09,2.19,1.16,1.55,2.15,3.82,82.43,RUN1955_CAT_CONUS.zip
3917194,28.28,37.4,33.68,37.12,19.23,9.82,5.28,2.5,2.21,2.1,16.06,90.41,RUN1955_CAT_CONUS.zip
3917198,0.35,0.16,0.44,0.58,0.21,0.25,0.11,0.2,0.86,1.66,2.96,72.35,RUN1955_CAT_CONUS.zip
3917200,0.36,0.15,0.4,0.6,0.19,0.24,0.1,0.19,0.78,1.54,2.75,58.93,RUN1955_CAT_CONUS.zip
3917212,8.06,13.14,16.48,20.93,10.04,5.18,2.67,1.42,1.57,2.13,10.26,99.09,RUN1955_CAT_CONUS.zip
3917214,0.44,0.2,0.52,0.79,0.2,0.24,0.12,0.21,0.85,1.65,6.34,82.39,RUN1955_CAT_CONUS.zip
3917218,0.4,0.18,0.46,0.73,0.2,0.24,0.11,0.21,0.83,1.62,3.09,74.11,RUN1955_CAT_CONUS.zip
3917220,0.43,0.19,0.46,0.77,0.2,0.24,0.11,0.21,0.82,1.61,3.11,74.34,RUN1955_CAT_CONUS.zip
3917228,0.43,0.19,0.46,0.77,0.2,0.24,0.11,0.21,0.82,1.61,3.11,74.34,RUN1955_CAT_CONUS.zip
3917230,0.32,0.1,0.28,0.32,0.19,0.24,0.09,0.2,0.72,1.6,2.42,40.69,RUN1955_CAT_CONUS.zip
3917244,0.33,0.1,0.31,0.42,0.2,0.25,0.1,0.2,0.74,1.59,2.48,43.82,RUN1955_CAT_CONUS.zip
3917250,10.13,16.64,20.78,26.44,12.7,6.52,3.37,1.75,1.74,2.21,13.09,106.16,RUN1955_CAT_CONUS.zip
3917256,0.43,0.19,0.46,0.77,0.2,0.24,0.11,0.21,0.82,1.61,3.11,74.34,RUN1955_CAT_CONUS.zip
3917268,0.43,0.19,0.46,0.77,0.2,0.24,0.11,0.21,0.82,1.61,3.11,74.34,RUN1955_CAT_CONUS.zip
3917272,5.1,8.08,10.31,13.11,6.19,3.26,1.69,0.94,1.32,1.98,14.12,105.15,RUN1955_CAT_CONUS.zip
3917274,0.41,0.19,0.48,0.82,0.19,0.24,0.11,0.19,0.81,1.53,3.05,74.18,RUN1955_CAT_CONUS.zip
3917276,2.36,3.35,4.48,5.81,2.52,1.46,0.82,0.49,1.11,1.73,8.54,111.51,RUN1955_CAT_CONUS.zip
3917278,0.49,0.25,0.69,0.95,0.22,0.27,0.17,0.21,0.91,1.68,9.38,99.31,RUN1955_CAT_CONUS.zip
3917280,0.41,0.19,0.47,0.8,0.19,0.24,0.11,0.2,0.81,1.55,3.06,74.22,RUN1955_CAT_CONUS.zip
3917282,0.43,0.24,0.66,1.05,0.19,0.27,0.16,0.18,0.87,1.45,4.76,89.44,RUN1955_CAT_CONUS.zip
3917284,0.35,0.2,0.56,1.01,0.16,0.25,0.11,0.15,0.81,1.28,2.84,73.64,RUN1955_CAT_CONUS.zip
3917286,0.35,0.19,0.55,1,0.16,0.24,0.11,0.15,0.81,1.29,2.85,73.66,RUN1955_CAT_CONUS.zip
3917912,3.13,6.41,5.44,3.82,1.89,1.09,0.67,0.43,1.29,2.02,8.7,82.96,RUN1955_CAT_CONUS.zip
3917914,21.41,11.81,7.98,7.42,3.41,1.94,1.37,0.48,1.15,1.36,25.06,93.02,RUN1955_CAT_CONUS.zip
3917916,19.94,17.17,15.11,16.75,8.81,4.6,2.58,1.24,1.59,1.87,17.44,89.68,RUN1955_CAT_CONUS.zip
3917918,3.88,6.1,7.83,9.82,4.7,2.49,1.29,0.76,1.23,1.95,3.92,82.44,RUN1955_CAT_CONUS.zip
3917920,0.32,0.16,0.48,0.56,0.22,0.25,0.11,0.21,0.89,1.69,3,73.13,RUN1955_CAT_CONUS.zip
3917922,0.33,0.15,0.41,0.49,0.22,0.25,0.11,0.21,0.88,1.72,2.89,73.79,RUN1955_CAT_CONUS.zip
3917946,0.35,0.14,0.35,0.34,0.19,0.22,0.09,0.23,0.68,1.52,2.64,52.5,RUN1955_CAT_CONUS.zip
3917948,0.35,0.14,0.39,0.57,0.19,0.24,0.1,0.19,0.77,1.52,2.67,54.96,RUN1955_CAT_CONUS.zip
3917950,0.33,0.12,0.34,0.52,0.19,0.25,0.1,0.19,0.76,1.57,2.5,47.54,RUN1955_CAT_CONUS.zip
3917956,33.4,53.63,61.23,74.81,37.83,19.13,9.88,4.85,3.37,3.02,8.46,97.85,RUN1955_CAT_CONUS.zip
3917958,31.58,50.72,59.83,77.14,37.47,18.96,9.78,4.8,3.33,2.88,20.58,104.33,RUN1955_CAT_CONUS.zip
3917960,28.76,45.44,52.63,68.01,33,16.72,8.65,4.24,3.04,2.66,24.8,105.46,RUN1955_CAT_CONUS.zip
948010089,0.34,0.14,0.39,0.49,0.21,0.25,0.1,0.2,0.86,1.69,2.85,71.59,RUN1955_CAT_CONUS.zip
